bin,incident date,record type description,check2 description,fatality,injury,borough,postcode,latitude,longitude,community board,council district,bbl,census tract (2020),neighborhood tabulation area (nta) (2020),permit_count,unique_job_types,unique_work_types,residential_any,temperature,rainfall,wind_speed
3012902.0,7/10/2024,Accident,Worker Fell,0,1,Brooklyn,11220.0,40.6472,-74.013777,307.0,38.0,3007820056.0,78.0,BK0702,2.0,2.0,2.0,1.0,26.0,0.3,40.7
1087645.0,7/26/2024,Accident,Other Construction Related,0,1,Manhattan,10034.0,40.864118,-73.916764,112.0,10.0,1021890060.0,299.0,MN1203,2.0,2.0,2.0,0.0,23.2,0.0,17.0
4620885.0,1/31/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.747551,-73.94113,402.0,26.0,4002670021.0,1902.0,QN0201,2.0,2.0,2.0,0.0,2.1,0.4,11.2
2128965.0,6/3/2024,Accident,Worker Fell,0,1,Bronx,10459.0,40.823427,-73.887057,202.0,17.0,2027560085.0,119.0,BX0202,6.0,6.0,6.0,1.0,23.4,0.0,15.2
1033105.0,4/22/2024,Accident,Worker Fell,0,1,Manhattan,10024.0,40.786594,-73.976488,107.0,6.0,1012320014.0,171.0,MN0702,8.0,8.0,8.0,1.0,8.8,0.0,17.4
1035721.0,11/24/2025,Accident,Material Failure (Fell),0,1,Manhattan,10022.0,40.760154,-73.97601,105.0,4.0,1012880069.0,102.0,MN0502,44.0,44.0,44.0,0.0,6.9,0.0,13.4
1082731.0,8/6/2024,Accident,Other Construction Related,0,1,Manhattan,10016.0,40.740485,-73.978998,106.0,2.0,1009340001.0,66.0,MN0603,7.0,7.0,7.0,1.0,25.9,37.5,15.9
1085694.0,11/18/2024,Accident,Worker Fell,0,1,Manhattan,10016.0,40.742066,-73.974757,106.0,4.0,1009620108.0,62.0,MN0603,144.0,144.0,144.0,0.0,12.5,0.0,14.3
1009430.0,4/18/2024,Incident,Excavation/Soil Work,0,0,Manhattan,10011.0,40.732624,-73.996092,102.0,2.0,1005720041.0,63.0,MN0202,14.0,14.0,14.0,1.0,8.6,6.2,25.0
2129717.0,3/27/2024,Accident,Worker Fell,0,2,Bronx,10454.0,40.803902,-73.920534,201.0,8.0,2022600010.0,1902.0,BX0101,1.0,1.0,1.0,1.0,7.4,0.3,14.7
3000603.0,4/16/2024,Accident,Worker Fell,0,1,Brooklyn,11217.0,40.685511,-73.978525,302.0,33.0,3001747502.0,39.0,BK0202,1.0,1.0,1.0,1.0,13.9,0.0,20.1
1035732.0,3/22/2024,Accident,Worker Fell,0,1,Manhattan,10022.0,40.759332,-73.972426,105.0,4.0,1012890036.0,102.0,MN0502,129.0,129.0,129.0,0.0,0.7,0.0,18.9
2129342.0,8/9/2024,Incident,Mechanical Construction Equipment,0,0,Bronx,10453.0,40.85037,-73.917222,205.0,14.0,2028780183.0,21501.0,BX0501,14.0,14.0,14.0,1.0,24.9,17.2,45.6
1021925.0,1/21/2025,Accident,Worker Fell,0,1,Manhattan,10016.0,40.746756,-73.972727,106.0,4.0,1009447502.0,78.0,MN0603,42.0,42.0,42.0,0.0,-11.5,0.4,8.5
3251678.0,6/19/2024,Accident,Worker Fell,0,1,Brooklyn,11249.0,40.707947,-73.968433,301.0,33.0,3021340001.0,547.0,BK0102,3.0,3.0,3.0,0.0,23.7,0.0,27.8
1051965.0,8/22/2025,Accident,Other Construction Related,1,0,Manhattan,10029.0,40.790355,-73.945573,111.0,8.0,1016320033.0,166.0,MN1101,3.0,3.0,3.0,0.0,21.4,0.0,13.5
3020950.0,5/29/2024,Incident,Other Construction Related,0,0,Brooklyn,11215.0,40.672539,-73.981023,306.0,39.0,3009750037.0,135.0,BK0602,1.0,1.0,1.0,1.0,18.6,7.7,17.3
2007580.0,8/6/2024,Accident,Other Construction Related,0,1,Bronx,10457.0,40.847574,-73.903653,205.0,15.0,2028030002.0,23302.0,BX0502,7.0,7.0,7.0,1.0,25.5,39.4,15.5
4439038.0,8/29/2025,Accident,Worker Fell,0,1,Queens,11101.0,40.747372,-73.952556,402.0,26.0,4000260004.0,103.0,QN0201,1.0,1.0,1.0,0.0,22.3,0.0,14.7
1090627.0,2/20/2025,Accident,Material Failure (Fell),1,1,Bronx,11211.0,40.6019206937963,-74.03523851069305,407.0,4.0,2030160007.0,9.0,MN0802,24.0,4.0,5.0,1.0,21.47436141007018,2.1078188737656234,25.40331314931373
1036505.0,4/29/2024,Accident,Other Construction Related,0,1,Manhattan,10022.0,40.760512,-73.971541,105.0,4.0,1013100001.0,100.0,MN0604,92.0,92.0,92.0,0.0,19.8,6.8,14.6
4623357.0,2/23/2024,Accident,Worker Fell,0,1,Queens,11691.0,40.595204,-73.782638,414.0,31.0,4158430001.0,97204.0,QN1402,8.0,8.0,8.0,1.0,5.8,3.1,16.3
4035521.0,7/29/2025,Accident,Worker Fell,1,0,Queens,11372.0,40.752996,-73.883018,403.0,25.0,4014440019.0,281.0,QN0301,5.0,5.0,5.0,1.0,32.0,0.9,10.6
3816613.0,4/10/2024,Accident,Worker Fell,1,0,Manhattan,10014.0,40.82749901608568,-73.97980270499231,101.0,35.0,1006897501.0,101.0,MN0604,13.0,1.0,8.0,1.0,18.58267585077668,3.3332545022021383,22.310754510751018
3429317.0,9/26/2024,Accident,Worker Fell,0,1,Brooklyn,11201.0,40.689883,-73.979793,302.0,35.0,,3101.0,BK0203,15.0,15.0,15.0,0.0,20.7,5.2,21.8
1035371.0,6/28/2025,Incident,Other Construction Related,0,0,Manhattan,10017.0,40.754253,-73.97821,105.0,4.0,1012790023.0,94.0,MN0502,4.0,4.0,4.0,0.0,24.0,0.7,13.8
2130961.0,7/2/2024,Accident,Worker Fell,0,2,Bronx,10451.0,40.816951,-73.929876,201.0,8.0,2023440112.0,6301.0,BX0401,5.0,5.0,5.0,0.0,22.4,0.0,16.3
1000060.0,5/28/2024,Accident,Struck By,1,2,Brooklyn,10025.0,40.63090617618175,-74.02939256844186,102.0,1.0,1006390001.0,22901.0,BK0202,33.0,4.0,4.0,0.0,5.702977666376456,0.7481767759340573,14.270484730304169
4136569.0,1/14/2024,Incident,Scaffold/Shoring Installations,0,0,Queens,11361.0,40.767766,-73.773147,411.0,19.0,4061760047.0,1123.0,QN1102,8.0,8.0,8.0,0.0,0.3,0.5,43.4
3170767.0,4/16/2024,Accident,Material Failure (Fell),1,2,Manhattan,11211.0,40.748356576442916,-74.06897678798076,312.0,50.0,2026760079.0,33.0,SI0104,7.0,6.0,7.0,0.0,2.9270092457704013,5.899000240172012,20.199761694652548
1064218.0,8/12/2024,Accident,Other Construction Related,0,1,Manhattan,10040.0,40.862326,-73.929553,112.0,10.0,1021750001.0,287.0,MN1202,9.0,9.0,9.0,0.0,21.7,0.4,17.7
2001029.0,3/7/2024,Accident,Worker Fell,0,1,Bronx,10451.0,40.816951,-73.929876,201.0,8.0,2023440112.0,6301.0,BX0401,2.0,2.0,2.0,0.0,9.6,4.1,25.3
3321834.0,9/18/2024,Incident,Material Failure (Fell),0,0,Brooklyn,11224.0,40.573621,-73.996127,313.0,47.0,3070500001.0,342.0,BK1302,12.0,12.0,12.0,1.0,21.2,0.0,18.4
1091010.0,4/28/2025,Accident,Worker Fell,0,1,Manhattan,10017.0,40.755641,-73.975109,105.0,4.0,1012830021.0,94.0,MN0502,92.0,92.0,92.0,0.0,15.0,0.0,12.5
2002410.0,3/20/2025,Accident,Worker Fell,0,1,Bronx,10456.0,40.833131,-73.914027,204.0,16.0,2024380050.0,175.0,BX0401,7.0,7.0,7.0,0.0,7.9,8.1,15.3
3430199.0,3/13/2025,Accident,Worker Fell,1,1,Manhattan,10012.0,40.71397853823818,-74.02934837989984,402.0,12.0,3001610003.0,63.0,BX0402,41.0,3.0,4.0,0.0,26.95519100298522,3.060458038091309,17.745432847737348
4120003.0,3/3/2024,Incident,Material Failure (Fell),0,0,Queens,11358.0,40.763249,-73.792475,411.0,19.0,4053070024.0,1139.0,QN1101,8.0,8.0,8.0,0.0,11.2,0.0,16.8
3429346.0,6/28/2024,Accident,Worker Fell,0,1,Brooklyn,11231.0,40.676339,-74.014075,306.0,38.0,3005870001.0,5301.0,BK0601,18.0,18.0,18.0,1.0,20.3,0.0,21.6
1084771.0,6/20/2025,Accident,Material Failure (Fell),0,1,Manhattan,10022.0,40.756648,-73.974358,105.0,4.0,1013047501.0,100.0,MN0604,138.0,138.0,138.0,1.0,23.1,0.3,17.2
1054026.0,1/4/2024,Accident,Worker Fell,0,1,Manhattan,10035.0,40.806511,-73.942179,111.0,9.0,1017500001.0,198.0,MN1102,4.0,4.0,4.0,0.0,2.0,0.2,24.8
3429227.0,12/23/2024,Accident,Other Construction Related,1,1,Queens,11215.0,40.76484978564414,-73.77464478452063,301.0,33.0,1010200059.0,460.0,MN0502,6.0,8.0,3.0,1.0,-11.658587080404631,1.9207413629702574,8.451586694540364
5056908.0,2/11/2025,Incident,Material Failure (Fell),0,0,Staten Island,10306.0,40.562848,-74.100712,502.0,50.0,5040840023.0,12804.0,SI0202,3.0,3.0,3.0,1.0,-3.0,1.6,5.5
1006998.0,1/10/2024,Incident,Other Construction Related,0,0,Manhattan,10013.0,40.719292,-73.997172,102.0,1.0,1004710059.0,41.0,MN0201,2.0,2.0,2.0,0.0,9.2,28.2,48.6
3048468.0,1/8/2025,Accident,Worker Fell,0,2,Brooklyn,11205.0,40.695423,-73.95353,303.0,33.0,3017360034.0,1237.0,BK0301,14.0,14.0,14.0,0.0,-4.1,0.0,26.5
1044022.0,5/31/2024,Accident,Worker Fell,0,1,Manhattan,10021.0,40.771378,-73.959402,108.0,5.0,1014290004.0,134.0,MN0801,8.0,8.0,8.0,1.0,18.2,0.0,20.8
3429519.0,4/3/2024,Accident,Other Construction Related,0,1,Brooklyn,11239.0,40.654576,-73.867067,305.0,42.0,3045860470.0,107001.0,BK0504,5.0,5.0,5.0,1.0,6.1,27.5,47.2
3058215.0,10/12/2025,Accident,Other Construction Related,1,2,Bronx,10452.0,40.56731600663656,-74.17742977588313,105.0,4.0,3009800077.0,10801.0,MN0502,3.0,3.0,2.0,0.0,7.693048124030072,0.5842043800380756,13.905265677003204
3038668.0,4/22/2025,Accident,Other Construction Related,0,1,Brooklyn,11233.0,40.675235,-73.904872,316.0,37.0,3014370046.0,36502.0,BK1601,2.0,2.0,2.0,0.0,18.5,0.1,14.7
5046953.0,6/7/2024,Incident,Excavation/Soil Work,0,0,Staten Island,10304.0,40.59738,-74.090833,502.0,50.0,5031910100.0,9601.0,SI0201,16.0,16.0,16.0,0.0,23.2,0.2,23.4
3430019.0,8/20/2025,Notification,Other Construction Related,0,0,Brooklyn,11217.0,40.68763,-73.980608,302.0,33.0,3001670016.0,37.0,BK0202,,,,,20.5,2.7,18.4
4624066.0,12/2/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.739918,-73.947213,402.0,26.0,4000680038.0,104.0,QN0201,4.0,4.0,4.0,0.0,-0.5,0.0,10.1
1050357.0,6/13/2024,Accident,Other Construction Related,0,1,Manhattan,10075.0,40.772632,-73.952462,108.0,5.0,1015590001.0,13603.0,MN0803,3.0,3.0,3.0,0.0,21.7,0.0,29.6
,6/16/2025,Not DOB Jurisdiction,Other Construction Related,0,0,Manhattan,10001.0,40.753481,-74.00432,104.0,3.0,,9903.0,MN0401,5.0,5.0,5.0,0.0,18.0,3.0,12.1
1045935.0,1/12/2026,Accident,Other Construction Related,0,1,Manhattan,10021.0,40.769267,-73.951995,108.0,5.0,1014700026.0,13201.0,MN0801,9.0,9.0,9.0,0.0,1.4,0.0,21.0
4003416.0,3/11/2024,Accident,Other Construction Related,0,1,Queens,11101.0,40.751719,-73.933283,401.0,26.0,4002390111.0,17102.0,QN0161,6.0,6.0,6.0,0.0,4.8,0.0,44.2
1005132.0,5/28/2024,Accident,Material Failure (Fell),1,1,Bronx,10018.0,40.794413118942984,-73.90041069445526,102.0,4.0,2029170017.0,11901.0,QN0105,38.0,9.0,1.0,0.0,21.047906658133982,0.10228216354995978,13.439663782457476
4620885.0,5/1/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.747551,-73.94113,402.0,26.0,4002670021.0,1902.0,QN0201,2.0,2.0,2.0,0.0,14.9,1.1,19.8
1023724.0,1/19/2024,Incident,Mechanical Construction Equipment,0,0,Manhattan,10019.0,40.764727,-73.978142,105.0,6.0,1010100015.0,137.0,MN0502,5.0,5.0,5.0,0.0,-2.3,2.5,16.4
1005132.0,11/12/2024,Incident,Scaffold/Shoring Installations,0,0,Manhattan,10009.0,40.728055,-73.980885,103.0,2.0,1004040021.0,34.0,MN0303,2.0,2.0,2.0,0.0,9.7,0.0,26.9
2045727.0,9/16/2024,Accident,Material Failure (Fell),0,1,Bronx,10461.0,40.841827,-73.842073,211.0,13.0,2041340001.0,284.0,BX1161,6.0,6.0,6.0,1.0,18.8,0.0,12.8
1036511.0,2/8/2024,Accident,Worker Fell,1,2,Manhattan,10018.0,40.643566804990506,-74.20901039537299,104.0,35.0,4101560014.0,71.0,BK0602,27.0,3.0,1.0,0.0,16.447399813277325,4.2894816254906285,14.993590807072536
1044092.0,7/16/2024,Incident,Material Failure (Fell),0,0,Manhattan,10075.0,40.772846,-73.958332,108.0,5.0,1014310046.0,134.0,MN0801,5.0,5.0,5.0,0.0,29.0,6.2,28.6
2130750.0,10/7/2024,Accident,Worker Fell,0,1,Bronx,10453.0,40.84647,-73.916753,205.0,14.0,2028650160.0,217.0,BX0501,8.0,8.0,8.0,1.0,18.5,8.8,18.9
4619459.0,1/12/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.748365,-73.944557,402.0,26.0,4004360001.0,1903.0,QN0201,22.0,22.0,22.0,1.0,4.0,0.5,21.1
1082732.0,11/15/2024,Accident,Worker Fell,0,1,Manhattan,10016.0,40.740581,-73.978925,106.0,2.0,1009340001.0,66.0,MN0603,2.0,2.0,2.0,1.0,8.3,0.0,14.5
1091865.0,2/29/2024,Accident,Material Failure (Fell),1,0,Queens,10452.0,40.72136179144078,-73.82185108163858,104.0,4.0,4019180090.0,938.0,BK0202,26.0,7.0,5.0,0.0,17.6106317744079,1.041836689783165,39.860561674271196
1072007.0,11/7/2024,Accident,Worker Fell,0,1,Manhattan,10065.0,40.764613,-73.97024,108.0,4.0,1013750049.0,11401.0,MN0802,74.0,74.0,74.0,0.0,18.4,0.0,22.5
3429855.0,12/20/2024,Incident,Other Construction Related,0,1,Brooklyn,11212.0,40.669906,-73.913755,316.0,41.0,,902.0,BK1602,1.0,1.0,1.0,1.0,1.4,1.4,15.0
1091844.0,10/27/2025,Incident,Worker Fell,0,1,Manhattan,10019.0,40.764225,-73.982391,105.0,6.0,1010260021.0,137.0,MN0502,1.0,1.0,1.0,0.0,8.2,0.0,11.7
1001004.0,10/11/2024,Accident,Worker Fell,0,1,Manhattan,10005.0,40.705914,-74.008609,101.0,1.0,1000400003.0,7.0,MN0101,118.0,118.0,118.0,0.0,13.5,0.0,18.9
4625349.0,8/6/2025,Accident,Other Construction Related,0,1,Queens,11694.0,40.578698,-73.83655,414.0,32.0,4161880028.0,938.0,QN1403,12.0,12.0,12.0,0.0,23.3,1.3,14.7
5052791.0,7/30/2025,Accident,Material Failure (Fell),1,2,Manhattan,10022.0,40.59002302341078,-73.85667944142315,309.0,34.0,1008550037.0,96.0,BK0802,44.0,9.0,9.0,0.0,14.712661395577546,6.039650954427441,11.989468509888894
1091866.0,6/18/2025,Accident,Other Construction Related,0,1,Manhattan,10024.0,40.789066,-73.974266,107.0,6.0,1012350036.0,175.0,MN0702,3.0,3.0,3.0,1.0,21.9,9.4,13.5
3428561.0,6/24/2025,Accident,Other Construction Related,1,0,Bronx,10451.0,40.76922069992821,-74.00770119142042,104.0,22.0,2025330029.0,104.0,MN0101,37.0,4.0,1.0,0.0,6.774197055605957,0.2780640196671225,15.79190919806403
1001357.0,5/23/2024,Accident,Worker Fell,0,1,Manhattan,10038.0,40.711909,-74.005843,101.0,1.0,1001020001.0,1501.0,MN0101,33.0,33.0,33.0,0.0,22.7,3.0,16.1
1000060.0,4/28/2025,Accident,Worker Fell,0,1,Manhattan,10281.0,40.714529,-74.015677,101.0,1.0,1000160150.0,31703.0,MN0101,237.0,237.0,237.0,0.0,16.0,0.0,12.7
4005002.0,11/21/2025,Accident,Other Construction Related,0,1,Queens,11101.0,40.752027,-73.939299,401.0,26.0,4004140023.0,3301.0,QN0105,10.0,10.0,10.0,1.0,6.9,0.0,14.2
3033040.0,1/9/2024,Incident,Excavation/Soil Work,0,0,Brooklyn,11213.0,40.668525,-73.94329,309.0,35.0,3012710047.0,33702.0,BK0901,32.0,32.0,32.0,1.0,4.1,29.7,63.5
1014744.0,6/27/2024,Notification,Material Failure (Fell),0,1,Manhattan,10011.0,40.741786,-73.995933,104.0,3.0,1007960013.0,87.0,MN0401,15.0,15.0,15.0,1.0,25.2,10.6,19.2
3007353.0,6/14/2024,Accident,Worker Fell,0,1,Brooklyn,11215.0,40.678027,-73.986657,306.0,39.0,3004400001.0,11901.0,BK0601,6.0,6.0,6.0,0.0,22.5,9.1,20.0
1091876.0,10/31/2025,Incident,Other Construction Related,0,0,Manhattan,10022.0,40.754425,-73.965487,106.0,4.0,1013630001.0,8603.0,MN0604,1.0,1.0,1.0,1.0,12.0,0.4,28.6
1091817.0,6/5/2025,Accident,Material Failure (Fell),1,2,Staten Island,11101.0,40.79593376419256,-74.09298123955192,306.0,39.0,1008650014.0,33.0,BK1602,28.0,5.0,1.0,0.0,-2.066113058345776,9.971169983798353,21.520052286880567
2001079.0,8/14/2024,Accident,Worker Fell,1,1,Staten Island,11249.0,40.70236175859605,-73.81240579211637,102.0,4.0,1008120045.0,809.0,BK0301,12.0,3.0,2.0,1.0,8.092715981213393,4.486555870969735,24.33108661546561
1085096.0,1/5/2025,Incident,Scaffold/Shoring Installations,0,0,Manhattan,10036.0,40.757301,-73.987883,105.0,3.0,1010140055.0,119.0,MN0502,24.0,24.0,24.0,1.0,-2.2,0.0,19.9
2096820.0,1/22/2026,Accident,Worker Fell,0,1,Bronx,10458.0,40.863086,-73.896642,207.0,15.0,2031547501.0,39901.0,BX0701,4.0,4.0,4.0,0.0,3.2,0.2,18.8
5046954.0,6/7/2024,Incident,Excavation/Soil Work,0,0,Staten Island,10304.0,40.597449,-74.090804,502.0,50.0,5031910102.0,9601.0,SI0201,3.0,3.0,3.0,1.0,23.2,0.2,23.4
1016920.0,1/22/2026,Accident,Struck By,1,0,Brooklyn,10306.0,40.88474691374667,-74.21899985739931,313.0,47.0,3032280025.0,3101.0,BK0601,41.0,1.0,1.0,0.0,4.090981061804452,4.006368043423523,30.98445316332719
4623202.0,6/25/2024,Accident,Worker Fell,0,1,Queens,11105.0,40.780061,-73.901942,401.0,22.0,4008140010.0,10701.0,QN0101,16.0,16.0,16.0,0.0,25.9,0.0,29.7
2130712.0,8/6/2024,Incident,Other Construction Related,0,0,Bronx,10467.0,40.871394,-73.863939,212.0,12.0,2046030025.0,372.0,BX1201,33.0,33.0,33.0,1.0,25.3,22.8,13.8
4009057.0,8/22/2025,Accident,Worker Fell,0,1,Queens,11106.0,40.763113,-73.920875,401.0,22.0,4006260001.0,63.0,QN0103,1.0,1.0,1.0,1.0,21.2,0.0,12.4
3107741.0,6/4/2024,Accident,Other Construction Related,1,2,Staten Island,10028.0,40.84331989820708,-73.85822971327211,402.0,2.0,2028590030.0,906.0,BK0202,46.0,6.0,6.0,1.0,18.04980165786827,0.029445039653689737,32.868598495508536
4005226.0,1/21/2025,Accident,Other Construction Related,0,1,Queens,11101.0,40.749882,-73.949205,402.0,26.0,4004460030.0,1903.0,QN0201,,,,,-11.5,0.4,8.5
2128965.0,6/26/2024,Accident,Worker Fell,0,1,Bronx,10459.0,40.823427,-73.887057,202.0,17.0,2027560085.0,119.0,BX0202,6.0,6.0,6.0,1.0,27.8,0.6,26.3
4143910.0,2/27/2024,Incident,Excavation/Soil Work,0,0,Queens,11367.0,40.73072,-73.821146,408.0,24.0,4066450055.0,809.0,QN0801,4.0,4.0,4.0,0.0,7.4,7.7,31.8
3058228.0,3/18/2024,Incident,Material Failure (Fell),0,0,Brooklyn,11201.0,40.69214,-73.984628,302.0,33.0,3020580047.0,1502.0,BK0202,9.0,9.0,9.0,1.0,6.8,0.0,21.3
2826970.0,6/7/2024,Accident,Worker Fell,0,1,Bronx,10457.0,40.847472,-73.903209,205.0,15.0,2028920034.0,231.0,BX0502,16.0,16.0,16.0,1.0,22.8,1.3,22.0
1091787.0,3/22/2025,Accident,Other Construction Related,0,1,Manhattan,10018.0,40.755734,-73.994607,104.0,3.0,1007350035.0,111.0,MN0401,12.0,12.0,12.0,1.0,8.3,0.0,22.1
3429956.0,9/18/2025,Accident,Other Construction Related,0,1,Brooklyn,11231.0,40.67453,-74.007769,306.0,38.0,3005790003.0,5302.0,BK0601,1.0,1.0,1.0,0.0,22.2,0.3,8.8
4620885.0,3/7/2024,Accident,Worker Fell,0,1,Queens,11101.0,40.747551,-73.94113,402.0,26.0,4002670021.0,1902.0,QN0201,2.0,2.0,2.0,0.0,9.7,3.7,25.3
1015242.0,6/21/2025,Accident,Other Construction Related,0,1,Manhattan,10018.0,40.751394,-73.986635,105.0,4.0,1008120045.0,109.0,MN0502,11.0,11.0,11.0,0.0,26.8,0.0,15.2
1015583.0,2/21/2024,Accident,Other Construction Related,0,1,Manhattan,10010.0,40.741865,-73.989365,105.0,3.0,1008250031.0,58.0,MN0501,112.0,112.0,112.0,0.0,-1.1,0.0,15.0
3429272.0,4/8/2024,Accident,Other Construction Related,0,1,Brooklyn,11222.0,40.731774,-73.9604,301.0,33.0,3025380001.0,565.0,BK0101,8.0,8.0,8.0,0.0,8.7,0.0,13.7
3020885.0,1/9/2025,Accident,Worker Fell,1,1,Brooklyn,10011.0,40.82040445801622,-73.93264250495967,309.0,7.0,4008140010.0,792.0,BK0902,48.0,1.0,4.0,0.0,14.67934928146756,12.856590911403856,14.035206697031423
3171055.0,10/1/2024,Notification,Other Construction Related,0,0,Brooklyn,11230.0,40.621982,-73.975487,312.0,44.0,3065240055.0,450.0,BK1204,1.0,1.0,1.0,1.0,17.7,0.0,24.4
1091010.0,4/7/2024,Incident,Mechanical Construction Equipment,0,0,Manhattan,10017.0,40.755641,-73.975109,105.0,4.0,1012830021.0,94.0,MN0502,92.0,92.0,92.0,0.0,6.2,0.0,24.1
2826970.0,1/8/2024,Accident,Material Failure (Fell),0,1,Bronx,10457.0,40.847472,-73.903209,205.0,15.0,2028920034.0,231.0,BX0502,16.0,16.0,16.0,1.0,1.7,0.0,18.1
3074807.0,11/7/2025,Incident,Other Construction Related,0,0,Brooklyn,11237.0,40.700435,-73.919511,304.0,37.0,3032790015.0,431.0,BK0401,5.0,5.0,5.0,0.0,9.6,0.0,24.5
2130596.0,4/29/2024,Accident,Excavation/Soil Work,0,1,Bronx,10471.0,40.896116,-73.896761,208.0,11.0,2058251576.0,351.0,BX0803,13.0,13.0,13.0,1.0,19.6,3.5,13.3
3099358.0,4/28/2025,Accident,Struck By,1,1,Manhattan,10002.0,40.67476304062524,-74.18044630802932,301.0,5.0,1009690001.0,133.0,BK0103,49.0,8.0,4.0,1.0,26.614050160482847,2.3960860176587606,19.191938249706276
4112161.0,11/11/2024,Accident,Material Failure (Fell),1,1,Queens,11201.0,40.764121288987006,-74.0054249609344,306.0,1.0,3053010020.0,14604.0,BK1602,32.0,3.0,2.0,1.0,3.7378492945055726,16.81924112260145,25.29431293834981
1034830.0,5/15/2024,Accident,Other Construction Related,0,1,Manhattan,10019.0,40.762204,-73.974536,105.0,4.0,1012710041.0,104.0,MN0502,2.0,2.0,2.0,0.0,15.6,7.5,27.9
1063303.0,6/3/2025,Accident,Worker Fell,0,1,Manhattan,10032.0,40.835014,-73.945222,112.0,7.0,1021360005.0,247.0,MN1201,21.0,21.0,21.0,1.0,19.2,0.0,11.9
3189543.0,1/8/2024,Accident,Worker Fell,0,1,Brooklyn,11224.0,40.57543,-73.98995,313.0,47.0,3070570012.0,326.0,BK1302,11.0,11.0,11.0,1.0,2.0,0.0,20.6
2083468.0,5/28/2024,Incident,Material Failure (Fell),0,0,Bronx,10463.0,40.880659,-73.919151,208.0,11.0,2057430029.0,29301.0,BX0803,4.0,4.0,4.0,0.0,21.7,0.0,23.7
1060875.0,11/21/2024,Incident,Other Construction Related,0,0,Manhattan,10039.0,40.82741,-73.938587,110.0,9.0,1020460063.0,23502.0,MN1002,,,,,8.9,43.8,16.6
4618910.0,6/15/2024,Incident,Other Construction Related,0,0,Queens,11354.0,40.76438,-73.828871,407.0,20.0,4049600029.0,869.0,QN0707,9.0,9.0,9.0,0.0,21.5,0.0,21.5
4801909.0,2/20/2025,Accident,Material Failure (Fell),0,1,Queens,11102.0,40.776048,-73.932284,401.0,22.0,4009090035.0,87.0,QN0102,1.0,1.0,1.0,1.0,-4.7,0.9,19.3
3141885.0,8/25/2025,Accident,Worker Fell,0,2,Brooklyn,11219.0,40.625671,-73.998253,311.0,43.0,3057410005.0,194.0,BK1002,1.0,1.0,1.0,1.0,25.0,0.0,21.7
1091745.0,10/10/2024,Accident,Worker Fell,1,0,Queens,11368.0,40.79030073481056,-74.05837184749197,206.0,1.0,4003670033.0,396.0,BK0802,3.0,6.0,5.0,1.0,4.057761566579435,6.625073747120202,24.447729011588052
3006610.0,3/2/2024,Incident,Mechanical Construction Equipment,0,0,Brooklyn,11217.0,40.680708,-73.985308,306.0,39.0,3004120050.0,127.0,BK0601,2.0,2.0,2.0,0.0,7.0,28.3,32.5
1047942.0,1/24/2025,Incident,Other Construction Related,0,0,Manhattan,10028.0,40.779339,-73.955714,108.0,4.0,1015140056.0,14801.0,MN0802,17.0,17.0,17.0,1.0,-6.5,0.0,10.3
3429402.0,9/26/2024,Accident,Worker Fell,1,1,Manhattan,11101.0,40.82689237543135,-74.02508416997972,102.0,44.0,1012430001.0,245.0,BK0601,33.0,9.0,1.0,0.0,19.639347777028487,0.20674399114792535,2.5123765598221013
3000259.0,7/22/2024,Accident,Material Failure (Fell),0,1,Brooklyn,11201.0,40.693565,-73.988908,302.0,33.0,3001407501.0,11.0,BK0202,150.0,150.0,150.0,0.0,24.6,3.4,21.5
4624116.0,1/17/2025,Accident,Other Construction Related,0,1,Queens,11435.0,40.698868,-73.806824,412.0,27.0,4099990001.0,208.0,QN1201,3.0,3.0,3.0,0.0,-0.2,0.0,15.1
4624563.0,2/24/2025,Accident,Other Construction Related,0,1,Queens,11691.0,40.60659,-73.750419,414.0,31.0,4155350001.0,103202.0,QN1401,1.0,1.0,1.0,1.0,3.5,0.0,24.1
1033649.0,9/9/2025,Accident,Worker Fell,0,1,Manhattan,10025.0,40.79267,-73.971386,107.0,7.0,1012410035.0,179.0,MN0702,10.0,10.0,10.0,1.0,17.5,0.0,14.3
4026246.0,10/16/2024,Incident,Excavation/Soil Work,0,0,Queens,11377.0,40.75477,-73.898637,403.0,25.0,4011640064.0,30906.0,QN0301,16.0,16.0,16.0,1.0,9.9,0.0,20.6
,4/29/2025,Not DOB Jurisdiction,Other Construction Related,0,1,Brooklyn,11232.0,40.659964,-74.003114,307.0,38.0,,1801.0,BK0702,1.0,1.0,1.0,1.0,18.8,0.0,19.6
3430144.0,7/23/2025,Accident,Worker Fell,1,2,Brooklyn,10017.0,40.687616491809166,-73.966961969069,104.0,43.0,3016560017.0,1902.0,QN1001,3.0,2.0,8.0,1.0,9.611797848972083,0.6106079848808649,16.772229051011298
3337258.0,1/14/2025,Accident,Worker Fell,1,2,Brooklyn,10019.0,40.76253677077479,-73.92355840121445,105.0,17.0,3004400001.0,127.0,MN0604,20.0,6.0,5.0,1.0,25.482172027605017,14.215020529901823,20.606278811462865
